rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,competition,element,element_no,extra_points,factor,final_score,goe,info,is_element,program_component,year,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,category,event_type
2,Metelkina Anastasiia / Berulava Luka,GEO,8,77.54,42.74,34.8,0.0,3.9,owg2026,StSq4,7.0,0.0,,5.13,1.23,,1,,2526,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,1,pairs,team
2,Metelkina Anastasiia / Berulava Luka,GEO,8,77.54,42.74,34.8,0.0,,owg2026,,,,1.33,8.71,,,0,Composition,2526,8.5,8.5,9.0,8.25,9.25,8.75,8.25,9.0,9.0,1,pairs,team
2,Metelkina Anastasiia / Berulava Luka,GEO,8,77.54,42.74,34.8,0.0,,owg2026,,,,1.33,8.64,,,0,Presentation,2526,8.5,8.75,8.75,8.0,9.0,8.75,8.25,8.75,8.75,1,pairs,team
2,Metelkina Anastasiia / Berulava Luka,GEO,8,77.54,42.74,34.8,0.0,,owg2026,,,,1.33,8.82,,,0,Skating Skills,2526,8.75,8.75,9.0,8.5,9.0,8.75,8.75,8.75,9.0,1,pairs,team
3,Conti Sara / Macii Niccolo,ITA,7,76.65,41.47,35.18,0.0,5.7,owg2026,3Tw3,1.0,0.0,,7.25,1.55,,1,,2526,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1,pairs,team
3,Conti Sara / Macii Niccolo,ITA,7,76.65,41.47,35.18,0.0,5.0,owg2026,3LoTh,2.0,0.0,,5.71,0.71,,1,,2526,2.0,2.0,-1.0,0.0,0.0,2.0,2.0,2.0,2.0,1,pairs,team
3,Conti Sara / Macii Niccolo,ITA,7,76.65,41.47,35.18,0.0,4.3,owg2026,3S,3.0,0.0,,5.47,1.17,,1,,2526,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1,pairs,team
3,Conti Sara / Macii Niccolo,ITA,7,76.65,41.47,35.18,0.0,7.0,owg2026,5RLi4,4.0,0.0,,8.8,1.8,,1,,2526,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1,pairs,team
3,Conti Sara / Macii Niccolo,ITA,7,76.65,41.47,35.18,0.0,3.9,owg2026,StSq4,5.0,0.0,,5.4,1.5,,1,,2526,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,1,pairs,team
3,Conti Sara / Macii Niccolo,ITA,7,76.65,41.47,35.18,0.0,3.7,owg2026,BiDs3,6.0,0.0,,4.39,0.69,,1,,2526,0.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,1,pairs,team
3,Conti Sara / Macii Niccolo,ITA,7,76.65,41.47,35.18,0.0,3.5,owg2026,CCoSp4,7.0,0.0,,4.45,0.95,,1,,2526,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,1,pairs,team
3,Conti Sara / Macii Niccolo,ITA,7,76.65,41.47,35.18,0.0,,owg2026,,,,1.33,8.89,,,0,Composition,2526,9.0,8.75,8.75,8.75,9.25,8.75,8.5,9.0,9.5,1,pairs,team
3,Conti Sara / Macii Niccolo,ITA,7,76.65,41.47,35.18,0.0,,owg2026,,,,1.33,8.89,,,0,Presentation,2526,9.25,9.0,8.75,8.5,9.0,8.5,8.5,9.25,9.5,1,pairs,team
3,Conti Sara / Macii Niccolo,ITA,7,76.65,41.47,35.18,0.0,,owg2026,,,,1.33,8.68,,,0,Skating Skills,2526,8.75,8.5,8.75,8.75,8.75,8.0,8.5,8.75,9.25,1,pairs,team
4,Pereira Lia / Michaud Trennt,CAN,4,68.24,37.12,31.12,0.0,6.0,owg2026,3Tw4,1.0,0.0,,5.06,-0.94,,1,,2526,-1.0,3.0,-2.0,-1.0,-2.0,-1.0,-1.0,-3.0,-3.0,1,pairs,team
4,Pereira Lia / Michaud Trennt,CAN,4,68.24,37.12,31.12,0.0,4.2,owg2026,3T,2.0,0.0,,5.4,1.2,,1,,2526,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1,pairs,team
4,Pereira Lia / Michaud Trennt,CAN,4,68.24,37.12,31.12,0.0,5.0,owg2026,3LoTh,3.0,0.0,,5.57,0.57,,1,,2526,2.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1,pairs,team
4,Pereira Lia / Michaud Trennt,CAN,4,68.24,37.12,31.12,0.0,7.0,owg2026,5RLi4,4.0,0.0,,8.9,1.9,,1,,2526,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1,pairs,team
4,Pereira Lia / Michaud Trennt,CAN,4,68.24,37.12,31.12,0.0,3.0,owg2026,FCCoSp3,5.0,0.0,,2.36,-0.64,,1,,2526,-1.0,-2.0,-2.0,-3.0,-1.0,-2.0,-3.0,-2.0,-3.0,1,pairs,team
4,Pereira Lia / Michaud Trennt,CAN,4,68.24,37.12,31.12,0.0,3.9,owg2026,StSq4,6.0,0.0,,4.74,0.84,,1,,2526,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1,pairs,team
4,Pereira Lia / Michaud Trennt,CAN,4,68.24,37.12,31.12,0.0,4.0,owg2026,BiDs4,7.0,0.0,,5.09,1.09,,1,,2526,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1,pairs,team
4,Pereira Lia / Michaud Trennt,CAN,4,68.24,37.12,31.12,0.0,,owg2026,,,,1.33,7.86,,,0,Composition,2526,8.25,7.5,8.5,7.75,8.0,8.0,7.5,7.75,7.75,1,pairs,team
4,Pereira Lia / Michaud Trennt,CAN,4,68.24,37.12,31.12,0.0,,owg2026,,,,1.33,7.79,,,0,Presentation,2526,8.25,8.0,8.5,7.5,7.75,8.25,7.25,7.5,7.25,1,pairs,team
4,Pereira Lia / Michaud Trennt,CAN,4,68.24,37.12,31.12,0.0,,owg2026,,,,1.33,7.75,,,0,Skating Skills,2526,7.75,7.75,8.25,7.75,7.75,8.0,7.25,7.75,7.5,1,pairs,team
5,Kam Ellie / O'Shea Danny,USA,6,66.59,35.57,32.02,-1.0,6.0,owg2026,3Tw4,1.0,0.0,,6.94,0.94,,1,,2526,3.0,1.0,1.0,2.0,2.0,3.0,0.0,-1.0,2.0,1,pairs,team
5,Kam Ellie / O'Shea Danny,USA,6,66.59,35.57,32.02,-1.0,4.3,owg2026,3S,2.0,0.0,,5.16,0.86,,1,,2526,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1,pairs,team
5,Kam Ellie / O'Shea Danny,USA,6,66.59,35.57,32.02,-1.0,5.0,owg2026,3LoTh,3.0,0.0,,2.5,-2.5,F,1,,2526,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1,pairs,team
5,Kam Ellie / O'Shea Danny,USA,6,66.59,35.57,32.02,-1.0,3.5,owg2026,CCoSp4,4.0,0.0,,3.05,-0.45,,1,,2526,0.0,-2.0,-1.0,-2.0,-1.0,-2.0,-1.0,-1.0,-1.0,1,pairs,team
5,Kam Ellie / O'Shea Danny,USA,6,66.59,35.57,32.02,-1.0,3.3,owg2026,StSq3,5.0,0.0,,3.96,0.66,,1,,2526,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1,pairs,team
5,Kam Ellie / O'Shea Danny,USA,6,66.59,35.57,32.02,-1.0,7.0,owg2026,5ALi4,6.0,0.0,,9.2,2.2,,1,,2526,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1,pairs,team
5,Kam Ellie / O'Shea Danny,USA,6,66.59,35.57,32.02,-1.0,3.7,owg2026,BiDs3,7.0,0.0,,4.76,1.06,,1,,2526,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1,pairs,team
5,Kam Ellie / O'Shea Danny,USA,6,66.59,35.57,32.02,-1.0,,owg2026,,,,1.33,8.11,,,0,Composition,2526,8.25,8.0,7.25,8.25,8.25,8.0,8.0,8.25,8.0,1,pairs,team
5,Kam Ellie / O'Shea Danny,USA,6,66.59,35.57,32.02,-1.0,,owg2026,,,,1.33,8.0,,,0,Presentation,2526,8.0,8.25,7.25,8.0,8.0,8.5,7.75,7.75,8.25,1,pairs,team
5,Kam Ellie / O'Shea Danny,USA,6,66.59,35.57,32.02,-1.0,,owg2026,,,,1.33,7.96,,,0,Skating Skills,2526,7.75,7.75,7.5,8.0,8.25,8.25,8.25,8.0,7.75,1,pairs,team
6,Sui Wenjing / Han Cong,CHN,1,65.37,34.16,32.21,-1.0,4.2,owg2026,3T,1.0,0.0,,2.58,-1.62,,1,,2526,-4.0,-4.0,-4.0,-4.0,-3.0,-2.0,-4.0,-4.0,-4.0,1,pairs,team
6,Sui Wenjing / Han Cong,CHN,1,65.37,34.16,32.21,-1.0,6.0,owg2026,3Tw4,2.0,0.0,,7.8,1.8,,1,,2526,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,pairs,team
6,Sui Wenjing / Han Cong,CHN,1,65.37,34.16,32.21,-1.0,5.3,owg2026,3FTh,3.0,0.0,,2.65,-2.65,F,1,,2526,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1,pairs,team
6,Sui Wenjing / Han Cong,CHN,1,65.37,34.16,32.21,-1.0,3.5,owg2026,FCCoSp4,4.0,0.0,,4.0,0.5,,1,,2526,2.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1,pairs,team
6,Sui Wenjing / Han Cong,CHN,1,65.37,34.16,32.21,-1.0,7.0,owg2026,5RLi4,5.0,0.0,,8.7,1.7,,1,,2526,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1,pairs,team
6,Sui Wenjing / Han Cong,CHN,1,65.37,34.16,32.21,-1.0,3.7,owg2026,BiDs3,6.0,0.0,,4.28,0.58,,1,,2526,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1,pairs,team
6,Sui Wenjing / Han Cong,CHN,1,65.37,34.16,32.21,-1.0,3.3,owg2026,StSq3,7.0,0.0,,4.15,0.85,,1,,2526,3.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,1,pairs,team
6,Sui Wenjing / Han Cong,CHN,1,65.37,34.16,32.21,-1.0,,owg2026,,,,1.33,8.25,,,0,Composition,2526,8.25,8.75,8.0,8.25,8.75,7.75,8.0,8.25,8.25,1,pairs,team
6,Sui Wenjing / Han Cong,CHN,1,65.37,34.16,32.21,-1.0,,owg2026,,,,1.33,7.93,,,0,Presentation,2526,8.0,8.25,7.75,8.0,8.5,8.0,7.75,7.5,7.75,1,pairs,team
6,Sui Wenjing / Han Cong,CHN,1,65.37,34.16,32.21,-1.0,,owg2026,,,,1.33,8.04,,,0,Skating Skills,2526,8.5,7.75,7.75,8.0,8.75,8.0,7.5,8.0,8.25,1,pairs,team
7,Kovalev Camille / Kovalev Pavel,FRA,2,63.72,35.03,28.69,0.0,5.4,owg2026,3Tw2,1.0,0.0,,6.25,0.85,,1,,2526,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1,pairs,team
7,Kovalev Camille / Kovalev Pavel,FRA,2,63.72,35.03,28.69,0.0,1.3,owg2026,2T,2.0,0.0,,1.02,-0.28,,1,,2526,-2.0,-4.0,-2.0,-3.0,-2.0,-2.0,0.0,-2.0,-2.0,1,pairs,team
7,Kovalev Camille / Kovalev Pavel,FRA,2,63.72,35.03,28.69,0.0,7.0,owg2026,5RLi4,3.0,0.0,,8.4,1.4,,1,,2526,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,pairs,team
7,Kovalev Camille / Kovalev Pavel,FRA,2,63.72,35.03,28.69,0.0,5.3,owg2026,3FTh,4.0,0.0,,6.36,1.06,,1,,2526,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1,pairs,team
7,Kovalev Camille / Kovalev Pavel,FRA,2,63.72,35.03,28.69,0.0,3.7,owg2026,BiDs3,5.0,0.0,,4.18,0.48,,1,,2526,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1,pairs,team
7,Kovalev Camille / Kovalev Pavel,FRA,2,63.72,35.03,28.69,0.0,3.5,owg2026,CCoSp4,6.0,0.0,,4.2,0.7,,1,,2526,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1,pairs,team
7,Kovalev Camille / Kovalev Pavel,FRA,2,63.72,35.03,28.69,0.0,3.9,owg2026,StSq4,7.0,0.0,,4.62,0.72,,1,,2526,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,1,pairs,team
7,Kovalev Camille / Kovalev Pavel,FRA,2,63.72,35.03,28.69,0.0,,owg2026,,,,1.33,7.25,,,0,Composition,2526,7.25,7.5,7.75,6.75,7.25,7.0,7.0,7.25,7.5,1,pairs,team
7,Kovalev Camille / Kovalev Pavel,FRA,2,63.72,35.03,28.69,0.0,,owg2026,,,,1.33,7.21,,,0,Presentation,2526,7.0,8.0,7.75,6.5,7.25,6.75,7.25,7.0,7.5,1,pairs,team
7,Kovalev Camille / Kovalev Pavel,FRA,2,63.72,35.03,28.69,0.0,,owg2026,,,,1.33,7.11,,,0,Skating Skills,2526,6.75,7.5,8.0,7.0,7.0,7.0,6.75,6.75,7.75,1,pairs,team
8,Chtchetinina Ioulia / Wozniak Michal,POL,3,60.2,32.64,27.56,0.0,5.4,owg2026,3Tw2,1.0,0.0,,5.55,0.15,,1,,2526,1.0,2.0,2.0,2.0,-1.0,0.0,0.0,-3.0,-2.0,1,pairs,team
8,Chtchetinina Ioulia / Wozniak Michal,POL,3,60.2,32.64,27.56,0.0,4.2,owg2026,3T,2.0,0.0,,2.58,-1.62,,1,,2526,-4.0,-5.0,-4.0,-3.0,-4.0,-3.0,-4.0,-4.0,-4.0,1,pairs,team
8,Chtchetinina Ioulia / Wozniak Michal,POL,3,60.2,32.64,27.56,0.0,4.4,owg2026,3STh,3.0,0.0,,5.15,0.75,,1,,2526,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1,pairs,team
8,Chtchetinina Ioulia / Wozniak Michal,POL,3,60.2,32.64,27.56,0.0,3.5,owg2026,CCoSp4,4.0,0.0,,3.7,0.2,,1,,2526,2.0,-2.0,2.0,1.0,0.0,2.0,0.0,-1.0,0.0,1,pairs,team
8,Chtchetinina Ioulia / Wozniak Michal,POL,3,60.2,32.64,27.56,0.0,7.0,owg2026,5ALi4,5.0,0.0,,8.3,1.3,,1,,2526,2.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1,pairs,team
8,Chtchetinina Ioulia / Wozniak Michal,POL,3,60.2,32.64,27.56,0.0,3.4,owg2026,BiDs2,6.0,0.0,,3.64,0.24,,1,,2526,1.0,-1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1,pairs,team
8,Chtchetinina Ioulia / Wozniak Michal,POL,3,60.2,32.64,27.56,0.0,3.3,owg2026,StSq3,7.0,0.0,,3.72,0.42,,1,,2526,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,1,pairs,team
8,Chtchetinina Ioulia / Wozniak Michal,POL,3,60.2,32.64,27.56,0.0,,owg2026,,,,1.33,7.0,,,0,Composition,2526,7.25,7.25,7.5,6.5,7.25,6.75,6.5,6.75,7.25,1,pairs,team
8,Chtchetinina Ioulia / Wozniak Michal,POL,3,60.2,32.64,27.56,0.0,,owg2026,,,,1.33,6.93,,,0,Presentation,2526,7.5,7.75,7.5,6.25,7.25,6.5,6.5,6.5,6.75,1,pairs,team
8,Chtchetinina Ioulia / Wozniak Michal,POL,3,60.2,32.64,27.56,0.0,,owg2026,,,,1.33,6.79,,,0,Skating Skills,2526,7.0,7.0,7.5,6.75,6.75,6.5,6.5,6.5,7.0,1,pairs,team
9,Vaipan-Law Anastasia / Digby Luke,GBR,5,57.29,30.31,27.98,-1.0,5.7,owg2026,3Tw3,1.0,0.0,,6.6,0.9,,1,,2526,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1,pairs,team
9,Vaipan-Law Anastasia / Digby Luke,GBR,5,57.29,30.31,27.98,-1.0,3.3,owg2026,2A,2.0,0.0,,3.54,0.24,,1,,2526,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,0.0,1,pairs,team
9,Vaipan-Law Anastasia / Digby Luke,GBR,5,57.29,30.31,27.98,-1.0,7.0,owg2026,5RLi4,3.0,0.0,,8.4,1.4,,1,,2526,2.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1,pairs,team
9,Vaipan-Law Anastasia / Digby Luke,GBR,5,57.29,30.31,27.98,-1.0,4.4,owg2026,3STh,4.0,0.0,,2.2,-2.2,F,1,,2526,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1,pairs,team
9,Vaipan-Law Anastasia / Digby Luke,GBR,5,57.29,30.31,27.98,-1.0,3.4,owg2026,BiDs2,5.0,0.0,,3.59,0.19,,1,,2526,1.0,1.0,1.0,0.0,2.0,1.0,0.0,-1.0,0.0,1,pairs,team
9,Vaipan-Law Anastasia / Digby Luke,GBR,5,57.29,30.31,27.98,-1.0,3.9,owg2026,StSq4,6.0,0.0,,4.29,0.39,,1,,2526,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,pairs,team
9,Vaipan-Law Anastasia / Digby Luke,GBR,5,57.29,30.31,27.98,-1.0,1.88,owg2026,CCoSp2V,7.0,0.0,,1.69,-0.19,,1,,2526,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,-2.0,-1.0,1,pairs,team
9,Vaipan-Law Anastasia / Digby Luke,GBR,5,57.29,30.31,27.98,-1.0,,owg2026,,,,1.33,7.14,,,0,Composition,2526,7.75,8.25,7.25,7.5,6.75,6.25,6.5,6.75,7.5,1,pairs,team
9,Vaipan-Law Anastasia / Digby Luke,GBR,5,57.29,30.31,27.98,-1.0,,owg2026,,,,1.33,6.93,,,0,Presentation,2526,7.5,7.75,7.0,7.5,6.5,6.5,6.5,6.25,7.0,1,pairs,team
9,Vaipan-Law Anastasia / Digby Luke,GBR,5,57.29,30.31,27.98,-1.0,,owg2026,,,,1.33,6.96,,,0,Skating Skills,2526,7.25,7.5,7.0,7.25,6.75,6.5,6.75,6.5,7.25,1,pairs,team
1,Miura Riku / Kihara Ryuichi,JPN,12,158.13,82.73,75.4,0.0,5.7,owg2026,3Tw3,1.0,0.0,,7.82,2.12,,1,,2526,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,0,pairs,individual
1,Miura Riku / Kihara Ryuichi,JPN,12,158.13,82.73,75.4,0.0,10.8,owg2026,3T+2A+2A+SEQ,2.0,0.0,,12.0,1.2,,1,,2526,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,0,pairs,individual
1,Miura Riku / Kihara Ryuichi,JPN,12,158.13,82.73,75.4,0.0,7.0,owg2026,5ALi4,3.0,0.0,,9.7,2.7,,1,,2526,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,0,pairs,individual
1,Miura Riku / Kihara Ryuichi,JPN,12,158.13,82.73,75.4,0.0,5.3,owg2026,3LzTh,4.0,0.0,,7.27,1.97,,1,,2526,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,0,pairs,individual
1,Miura Riku / Kihara Ryuichi,JPN,12,158.13,82.73,75.4,0.0,4.8,owg2026,BoDs4,5.0,0.0,,6.03,1.23,,1,,2526,4.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,0,pairs,individual
1,Miura Riku / Kihara Ryuichi,JPN,12,158.13,82.73,75.4,0.0,4.5,owg2026,PCoSp4,6.0,0.0,,5.98,1.48,,1,,2526,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,0,pairs,individual
1,Miura Riku / Kihara Ryuichi,JPN,12,158.13,82.73,75.4,0.0,4.3,owg2026,3S,7.0,0.0,,5.47,1.17,,1,,2526,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,0,pairs,individual
1,Miura Riku / Kihara Ryuichi,JPN,12,158.13,82.73,75.4,0.0,7.0,owg2026,5RLi4,8.0,0.0,,9.4,2.4,,1,,2526,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,0,pairs,individual
1,Miura Riku / Kihara Ryuichi,JPN,12,158.13,82.73,75.4,0.0,5.0,owg2026,3LoTh,9.0,0.0,,6.93,1.93,,1,,2526,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,0,pairs,individual
1,Miura Riku / Kihara Ryuichi,JPN,12,158.13,82.73,75.4,0.0,5.1,owg2026,3Li4,10.0,0.0,,6.99,1.89,,1,,2526,3.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,0,pairs,individual
1,Miura Riku / Kihara Ryuichi,JPN,12,158.13,82.73,75.4,0.0,3.0,owg2026,ChSq1,11.0,0.0,,5.14,2.14,,1,,2526,5.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,0,pairs,individual
1,Miura Riku / Kihara Ryuichi,JPN,12,158.13,82.73,75.4,0.0,,owg2026,,,,2.67,9.46,,,0,Composition,2526,9.25,9.25,9.75,9.5,9.5,9.25,9.5,9.75,9.5,0,pairs,individual
1,Miura Riku / Kihara Ryuichi,JPN,12,158.13,82.73,75.4,0.0,,owg2026,,,,2.67,9.32,,,0,Presentation,2526,9.0,9.5,9.25,9.5,9.75,9.0,9.25,9.5,9.25,0,pairs,individual
1,Miura Riku / Kihara Ryuichi,JPN,12,158.13,82.73,75.4,0.0,,owg2026,,,,2.67,9.46,,,0,Skating Skills,2526,9.5,9.75,9.5,9.25,9.25,9.25,9.5,9.75,9.5,0,pairs,individual
2,Metelkina Anastasiia / Berulava Luka,GEO,15,146.29,76.28,70.01,0.0,6.0,owg2026,3Tw4,1.0,0.0,,8.57,2.57,,1,,2526,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,0,pairs,individual
2,Metelkina Anastasiia / Berulava Luka,GEO,15,146.29,76.28,70.01,0.0,10.9,owg2026,3S+2A+2A+SEQ,2.0,0.0,,12.5,1.6,,1,,2526,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,0,pairs,individual
2,Metelkina Anastasiia / Berulava Luka,GEO,15,146.29,76.28,70.01,0.0,4.2,owg2026,3T,3.0,0.0,,4.86,0.66,,1,,2526,2.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,0,pairs,individual
2,Metelkina Anastasiia / Berulava Luka,GEO,15,146.29,76.28,70.01,0.0,5.3,owg2026,3FTh,4.0,0.0,,7.42,2.12,,1,,2526,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,pairs,individual
2,Metelkina Anastasiia / Berulava Luka,GEO,15,146.29,76.28,70.01,0.0,7.0,owg2026,5ALi4,5.0,0.0,,9.0,2.0,,1,,2526,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,0,pairs,individual
2,Metelkina Anastasiia / Berulava Luka,GEO,15,146.29,76.28,70.01,0.0,5.0,owg2026,3LoTh,6.0,0.0,,3.86,-1.14,,1,,2526,-2.0,-2.0,-4.0,-3.0,-2.0,-2.0,-2.0,-2.0,-3.0,0,pairs,individual
2,Metelkina Anastasiia / Berulava Luka,GEO,15,146.29,76.28,70.01,0.0,4.4,owg2026,BoDs3,7.0,0.0,,4.59,0.19,,1,,2526,-1.0,1.0,-2.0,0.0,1.0,0.0,1.0,1.0,2.0,0,pairs,individual
2,Metelkina Anastasiia / Berulava Luka,GEO,15,146.29,76.28,70.01,0.0,4.5,owg2026,PCoSp4,8.0,0.0,,5.59,1.09,,1,,2526,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,0,pairs,individual
2,Metelkina Anastasiia / Berulava Luka,GEO,15,146.29,76.28,70.01,0.0,7.0,owg2026,5RLi4,9.0,0.0,,8.9,1.9,,1,,2526,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0,pairs,individual
2,Metelkina Anastasiia / Berulava Luka,GEO,15,146.29,76.28,70.01,0.0,5.1,owg2026,3Li4,10.0,0.0,,6.56,1.46,,1,,2526,4.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,0,pairs,individual
2,Metelkina Anastasiia / Berulava Luka,GEO,15,146.29,76.28,70.01,0.0,3.0,owg2026,ChSq1,11.0,0.0,,4.43,1.43,,1,,2526,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,0,pairs,individual
2,Metelkina Anastasiia / Berulava Luka,GEO,15,146.29,76.28,70.01,0.0,,owg2026,,,,2.67,8.79,,,0,Composition,2526,8.5,8.25,9.0,8.75,8.5,9.25,9.25,8.75,8.75,0,pairs,individual
2,Metelkina Anastasiia / Berulava Luka,GEO,15,146.29,76.28,70.01,0.0,,owg2026,,,,2.67,8.68,,,0,Presentation,2526,8.5,8.5,8.5,8.5,8.75,9.0,8.75,9.0,8.75,0,pairs,individual
2,Metelkina Anastasiia / Berulava Luka,GEO,15,146.29,76.28,70.01,0.0,,owg2026,,,,2.67,8.75,,,0,Skating Skills,2526,8.25,8.25,8.75,8.75,8.75,9.0,9.0,8.75,9.0,0,pairs,individual
3,Pavlova Maria / Sviatchenko Alexei,HUN,13,141.39,75.5,65.89,0.0,6.0,owg2026,3Tw4,1.0,0.0,,7.97,1.97,,1,,2526,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,0,pairs,individual
3,Pavlova Maria / Sviatchenko Alexei,HUN,13,141.39,75.5,65.89,0.0,10.8,owg2026,3T+2A+2A+SEQ,2.0,0.0,,11.7,0.9,,1,,2526,2.0,3.0,3.0,3.0,2.0,-1.0,1.0,2.0,2.0,0,pairs,individual
3,Pavlova Maria / Sviatchenko Alexei,HUN,13,141.39,75.5,65.89,0.0,5.3,owg2026,3FTh,3.0,0.0,,6.66,1.36,,1,,2526,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,0,pairs,individual
3,Pavlova Maria / Sviatchenko Alexei,HUN,13,141.39,75.5,65.89,0.0,4.3,owg2026,3S,4.0,0.0,,5.41,1.11,,1,,2526,4.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,0,pairs,individual
3,Pavlova Maria / Sviatchenko Alexei,HUN,13,141.39,75.5,65.89,0.0,7.0,owg2026,5RLi4,5.0,0.0,,8.9,1.9,,1,,2526,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,0,pairs,individual
3,Pavlova Maria / Sviatchenko Alexei,HUN,13,141.39,75.5,65.89,0.0,7.0,owg2026,5ALi4,6.0,0.0,,8.8,1.8,,1,,2526,2.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,0,pairs,individual
3,Pavlova Maria / Sviatchenko Alexei,HUN,13,141.39,75.5,65.89,0.0,4.0,owg2026,BoDs2,7.0,0.0,,4.57,0.57,,1,,2526,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,0,pairs,individual
3,Pavlova Maria / Sviatchenko Alexei,HUN,13,141.39,75.5,65.89,0.0,5.0,owg2026,3LoTh,8.0,0.0,,6.43,1.43,,1,,2526,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,0,pairs,individual
3,Pavlova Maria / Sviatchenko Alexei,HUN,13,141.39,75.5,65.89,0.0,5.1,owg2026,3Li4,9.0,0.0,,6.12,1.02,,1,,2526,3.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,0,pairs,individual
